pais,indicador,anio,valor
ISR,SH.XPD.CHEX.PC.CD,2013,2681.0
ISR,SH.XPD.CHEX.PC.CD,2012,2410.0
ISR,SH.XPD.CHEX.PC.CD,2011,2446.0
ISR,SH.XPD.CHEX.PC.CD,2010,2240.0
ISR,SH.XPD.CHEX.PC.CD,2009,2036.0
ISR,SH.XPD.CHEX.PC.CD,2008,2129.0
ISR,SH.XPD.CHEX.PC.CD,2007,1773.0
ISR,SH.XPD.CHEX.PC.CD,2006,1558.0
ISR,SH.XPD.CHEX.PC.CD,2005,1512.0
ISR,SH.XPD.CHEX.PC.CD,2004,1443.0
ISR,SH.XPD.CHEX.PC.CD,2003,1390.0
ISR,SH.XPD.CHEX.PC.CD,2002,1362.0
ISR,SH.XPD.CHEX.PC.CD,2001,1515.0
ISR,SH.XPD.CHEX.PC.CD,2000,1472.0
NOR,SH.XPD.CHEX.PC.CD,2022,8693.0
NOR,SH.XPD.CHEX.PC.CD,2021,9163.0
NOR,SH.XPD.CHEX.PC.CD,2020,7825.0
NOR,SH.XPD.CHEX.PC.CD,2019,8007.0
NOR,SH.XPD.CHEX.PC.CD,2018,8272.0
NOR,SH.XPD.CHEX.PC.CD,2017,7816.0
NOR,SH.XPD.CHEX.PC.CD,2016,7497.0
NOR,SH.XPD.CHEX.PC.CD,2015,7566.0
NOR,SH.XPD.CHEX.PC.CD,2014,9118.0
NOR,SH.XPD.CHEX.PC.CD,2013,9241.0
NOR,SH.XPD.CHEX.PC.CD,2012,8970.0
NOR,SH.XPD.CHEX.PC.CD,2011,8900.0
NOR,SH.XPD.CHEX.PC.CD,2010,7860.0
NOR,SH.XPD.CHEX.PC.CD,2009,7302.0
NOR,SH.XPD.CHEX.PC.CD,2008,7768.0
NOR,SH.XPD.CHEX.PC.CD,2007,6896.0
NOR,SH.XPD.CHEX.PC.CD,2006,5893.0
NOR,SH.XPD.CHEX.PC.CD,2005,5585.0
NOR,SH.XPD.CHEX.PC.CD,2004,5097.0
NOR,SH.XPD.CHEX.PC.CD,2003,4633.0
NOR,SH.XPD.CHEX.PC.CD,2002,3890.0
NOR,SH.XPD.CHEX.PC.CD,2001,3099.0
NOR,SH.XPD.CHEX.PC.CD,2000,2949.0
FIN,SH.XPD.CHEX.PC.CD,2021,5488.0
FIN,SH.XPD.CHEX.PC.CD,2020,4736.0
FIN,SH.XPD.CHEX.PC.CD,2019,4460.0
FIN,SH.XPD.CHEX.PC.CD,2018,4522.0
FIN,SH.XPD.CHEX.PC.CD,2017,4236.0
FIN,SH.XPD.CHEX.PC.CD,2016,4109.0
FIN,SH.XPD.CHEX.PC.CD,2015,4128.0
FIN,SH.XPD.CHEX.PC.CD,2014,4923.0
FIN,SH.XPD.CHEX.PC.CD,2013,4892.0
FIN,SH.XPD.CHEX.PC.CD,2012,4573.0
FIN,SH.XPD.CHEX.PC.CD,2011,4718.0
FIN,SH.XPD.CHEX.PC.CD,2010,4252.0
FIN,SH.XPD.CHEX.PC.CD,2009,4350.0
FIN,SH.XPD.CHEX.PC.CD,2008,4486.0
FIN,SH.XPD.CHEX.PC.CD,2007,3919.0
FIN,SH.XPD.CHEX.PC.CD,2006,3415.0
FIN,SH.XPD.CHEX.PC.CD,2005,3237.0
FIN,SH.XPD.CHEX.PC.CD,2004,3044.0
FIN,SH.XPD.CHEX.PC.CD,2003,2614.0
FIN,SH.XPD.CHEX.PC.CD,2002,2059.0
FIN,SH.XPD.CHEX.PC.CD,2001,1810.0
FIN,SH.XPD.CHEX.PC.CD,2000,1727.0
DNK,SH.XPD.CHEX.PC.CD,2022,6332.0
DNK,SH.XPD.CHEX.PC.CD,2021,7382.0
DNK,SH.XPD.CHEX.PC.CD,2020,6442.0
DNK,SH.XPD.CHEX.PC.CD,2019,6059.0
DNK,SH.XPD.CHEX.PC.CD,2018,6233.0
DNK,SH.XPD.CHEX.PC.CD,2017,5834.0
DNK,SH.XPD.CHEX.PC.CD,2016,5624.0
DNK,SH.XPD.CHEX.PC.CD,2015,5532.0
DNK,SH.XPD.CHEX.PC.CD,2014,6467.0
DNK,SH.XPD.CHEX.PC.CD,2013,6334.0
DNK,SH.XPD.CHEX.PC.CD,2012,6168.0
DNK,SH.XPD.CHEX.PC.CD,2011,6438.0
DNK,SH.XPD.CHEX.PC.CD,2010,6171.0
DNK,SH.XPD.CHEX.PC.CD,2009,6222.0
DNK,SH.XPD.CHEX.PC.CD,2008,6138.0
DNK,SH.XPD.CHEX.PC.CD,2007,5468.0
DNK,SH.XPD.CHEX.PC.CD,2006,4779.0
DNK,SH.XPD.CHEX.PC.CD,2005,4443.0
DNK,SH.XPD.CHEX.PC.CD,2004,4195.0
DNK,SH.XPD.CHEX.PC.CD,2003,3607.0
DNK,SH.XPD.CHEX.PC.CD,2002,2896.0
DNK,SH.XPD.CHEX.PC.CD,2001,2603.0
DNK,SH.XPD.CHEX.PC.CD,2000,2496.0
SGP,SH.XPD.CHEX.PC.CD,2021,3969.89086914
SGP,SH.XPD.CHEX.PC.CD,2020,3367.7565918
SGP,SH.XPD.CHEX.PC.CD,2019,2826.01000977
SGP,SH.XPD.CHEX.PC.CD,2018,2641.50634766
SGP,SH.XPD.CHEX.PC.CD,2017,2599.30004883
SGP,SH.XPD.CHEX.PC.CD,2016,2450.90136719
SGP,SH.XPD.CHEX.PC.CD,2015,2279.01708984
SGP,SH.XPD.CHEX.PC.CD,2014,2188.33520508
SGP,SH.XPD.CHEX.PC.CD,2013,2069.36743164
SGP,SH.XPD.CHEX.PC.CD,2012,1824.97924805
SGP,SH.XPD.CHEX.PC.CD,2011,1670.38220215
SGP,SH.XPD.CHEX.PC.CD,2010,1487.37902832
SGP,SH.XPD.CHEX.PC.CD,2009,1316.83496094
SGP,SH.XPD.CHEX.PC.CD,2008,1278.4921875
SGP,SH.XPD.CHEX.PC.CD,2007,1100.99316406
SGP,SH.XPD.CHEX.PC.CD,2006,972.19573975
SGP,SH.XPD.CHEX.PC.CD,2005,892.4286499
SGP,SH.XPD.CHEX.PC.CD,2004,848.58184814
SGP,SH.XPD.CHEX.PC.CD,2003,833.35437012
SGP,SH.XPD.CHEX.PC.CD,2002,744.0791626
SGP,SH.XPD.CHEX.PC.CD,2001,689.14746094
SGP,SH.XPD.CHEX.PC.CD,2000,792.42596436
MYS,SH.XPD.CHEX.PC.CD,2021,487.00881958
MYS,SH.XPD.CHEX.PC.CD,2020,414.96350098
MYS,SH.XPD.CHEX.PC.CD,2019,427.46286011
MYS,SH.XPD.CHEX.PC.CD,2018,416.32000732
MYS,SH.XPD.CHEX.PC.CD,2017,370.71844482
MYS,SH.XPD.CHEX.PC.CD,2016,353.64028931
MYS,SH.XPD.CHEX.PC.CD,2015,370.71954346
MYS,SH.XPD.CHEX.PC.CD,2014,415.65353394
MYS,SH.XPD.CHEX.PC.CD,2013,382.19186401
MYS,SH.XPD.CHEX.PC.CD,2012,371.79330444
MYS,SH.XPD.CHEX.PC.CD,2011,343.19876099
MYS,SH.XPD.CHEX.PC.CD,2010,285.02639771
MYS,SH.XPD.CHEX.PC.CD,2009,244.83892822
MYS,SH.XPD.CHEX.PC.CD,2008,262.77999878
MYS,SH.XPD.CHEX.PC.CD,2007,229.75820923
MYS,SH.XPD.CHEX.PC.CD,2006,199.85577393
MYS,SH.XPD.CHEX.PC.CD,2005,161.62957764
MYS,SH.XPD.CHEX.PC.CD,2004,153.39851379
MYS,SH.XPD.CHEX.PC.CD,2003,141.86820984
MYS,SH.XPD.CHEX.PC.CD,2002,121.4125824
MYS,SH.XPD.CHEX.PC.CD,2001,114.83911896
MYS,SH.XPD.CHEX.PC.CD,2000,111.94893646
NZL,SH.XPD.CHEX.PC.CD,2021,4906.07080078
NZL,SH.XPD.CHEX.PC.CD,2020,4223.22167969
NZL,SH.XPD.CHEX.PC.CD,2019,4085.78808594
NZL,SH.XPD.CHEX.PC.CD,2018,3957.86083984
NZL,SH.XPD.CHEX.PC.CD,2017,3903.68041992
NZL,SH.XPD.CHEX.PC.CD,2016,3739.40136719
NZL,SH.XPD.CHEX.PC.CD,2015,3600.95629883
NZL,SH.XPD.CHEX.PC.CD,2014,4192.74365234
NZL,SH.XPD.CHEX.PC.CD,2013,4014.97460938
NZL,SH.XPD.CHEX.PC.CD,2012,3856.1730957
NZL,SH.XPD.CHEX.PC.CD,2011,3656.73071289
NZL,SH.XPD.CHEX.PC.CD,2010,3233.77856445
NZL,SH.XPD.CHEX.PC.CD,2009,2713.81420898
NZL,SH.XPD.CHEX.PC.CD,2008,2851.11914063
NZL,SH.XPD.CHEX.PC.CD,2007,2706.79956055
NZL,SH.XPD.CHEX.PC.CD,2006,2305.14648438
NZL,SH.XPD.CHEX.PC.CD,2005,2296.60766602
NZL,SH.XPD.CHEX.PC.CD,2004,1983.18701172
NZL,SH.XPD.CHEX.PC.CD,2003,1611.79040527
NZL,SH.XPD.CHEX.PC.CD,2002,1250.92895508
NZL,SH.XPD.CHEX.PC.CD,2001,1054.32800293
NZL,SH.XPD.CHEX.PC.CD,2000,1054.91210938
GRC,SH.XPD.CHEX.PC.CD,2021,1845.77563477
GRC,SH.XPD.CHEX.PC.CD,2020,1675.11706543
GRC,SH.XPD.CHEX.PC.CD,2019,1569.02905273
GRC,SH.XPD.CHEX.PC.CD,2018,1603.07788086
GRC,SH.XPD.CHEX.PC.CD,2017,1509.7845459
GRC,SH.XPD.CHEX.PC.CD,2016,1513.25915527
GRC,SH.XPD.CHEX.PC.CD,2015,1481.41967773
GRC,SH.XPD.CHEX.PC.CD,2014,1700.49438477
GRC,SH.XPD.CHEX.PC.CD,2013,1832.02966309
GRC,SH.XPD.CHEX.PC.CD,2012,1948.24853516
GRC,SH.XPD.CHEX.PC.CD,2011,2338.91503906
GRC,SH.XPD.CHEX.PC.CD,2010,2564.36938477
GRC,SH.XPD.CHEX.PC.CD,2009,2809.05957031
GRC,SH.XPD.CHEX.PC.CD,2008,2840.50854492
GRC,SH.XPD.CHEX.PC.CD,2007,2426.75952148
GRC,SH.XPD.CHEX.PC.CD,2006,2052.87548828
GRC,SH.XPD.CHEX.PC.CD,2005,1935.26757813
GRC,SH.XPD.CHEX.PC.CD,2004,1782.69592285
GRC,SH.XPD.CHEX.PC.CD,2003,1566.40979004
GRC,SH.XPD.CHEX.PC.CD,2002,1168.82409668
GRC,SH.XPD.CHEX.PC.CD,2001,1004.81542969
GRC,SH.XPD.CHEX.PC.CD,2000,885.41052246
HUN,SH.XPD.CHEX.PC.CD,2021,1382.0
HUN,SH.XPD.CHEX.PC.CD,2020,1173.0
HUN,SH.XPD.CHEX.PC.CD,2019,1054.0
HUN,SH.XPD.CHEX.PC.CD,2018,1080.0
HUN,SH.XPD.CHEX.PC.CD,2017,985.0
HUN,SH.XPD.CHEX.PC.CD,2016,914.0
HUN,SH.XPD.CHEX.PC.CD,2015,871.0
HUN,SH.XPD.CHEX.PC.CD,2014,1006.0
HUN,SH.XPD.CHEX.PC.CD,2013,991.0
HUN,SH.XPD.CHEX.PC.CD,2012,961.0
HUN,SH.XPD.CHEX.PC.CD,2011,1063.0
HUN,SH.XPD.CHEX.PC.CD,2010,983.0
HUN,SH.XPD.CHEX.PC.CD,2009,944.0
HUN,SH.XPD.CHEX.PC.CD,2008,1117.0
HUN,SH.XPD.CHEX.PC.CD,2007,1003.0
HUN,SH.XPD.CHEX.PC.CD,2006,893.0
HUN,SH.XPD.CHEX.PC.CD,2005,895.0
HUN,SH.XPD.CHEX.PC.CD,2004,798.0
HUN,SH.XPD.CHEX.PC.CD,2003,683.0
HUN,SH.XPD.CHEX.PC.CD,2002,473.0
HUN,SH.XPD.CHEX.PC.CD,2001,360.0
HUN,SH.XPD.CHEX.PC.CD,2000,313.0
ROU,SH.XPD.CHEX.PC.CD,2021,963.0
ROU,SH.XPD.CHEX.PC.CD,2020,810.0
ROU,SH.XPD.CHEX.PC.CD,2019,739.0
ROU,SH.XPD.CHEX.PC.CD,2018,687.0
ROU,SH.XPD.CHEX.PC.CD,2017,555.0
ROU,SH.XPD.CHEX.PC.CD,2016,476.0
ROU,SH.XPD.CHEX.PC.CD,2015,442.0
ROU,SH.XPD.CHEX.PC.CD,2014,503.0
ROU,SH.XPD.CHEX.PC.CD,2013,495.0
ROU,SH.XPD.CHEX.PC.CD,2012,402.0
ROU,SH.XPD.CHEX.PC.CD,2011,427.0
ROU,SH.XPD.CHEX.PC.CD,2010,472.0
ROU,SH.XPD.CHEX.PC.CD,2009,449.0
ROU,SH.XPD.CHEX.PC.CD,2008,521.0
ROU,SH.XPD.CHEX.PC.CD,2007,415.0
ROU,SH.XPD.CHEX.PC.CD,2006,291.0
ROU,SH.XPD.CHEX.PC.CD,2005,255.0
ROU,SH.XPD.CHEX.PC.CD,2004,191.0
ROU,SH.XPD.CHEX.PC.CD,2003,144.0
ROU,SH.XPD.CHEX.PC.CD,2002,97.0
ROU,SH.XPD.CHEX.PC.CD,2001,79.0
ROU,SH.XPD.CHEX.PC.CD,2000,70.0
CZE,SH.XPD.CHEX.PC.CD,2021,2498.51660156
CZE,SH.XPD.CHEX.PC.CD,2020,2119.26831055
CZE,SH.XPD.CHEX.PC.CD,2019,1803.05249023
CZE,SH.XPD.CHEX.PC.CD,2018,1753.19897461
CZE,SH.XPD.CHEX.PC.CD,2017,1525.34790039
CZE,SH.XPD.CHEX.PC.CD,2016,1384.66357422
CZE,SH.XPD.CHEX.PC.CD,2015,1314.83728027
CZE,SH.XPD.CHEX.PC.CD,2014,1516.05627441
CZE,SH.XPD.CHEX.PC.CD,2013,1514.01403809
CZE,SH.XPD.CHEX.PC.CD,2012,1515.81604004
CZE,SH.XPD.CHEX.PC.CD,2011,1654.51013184
CZE,SH.XPD.CHEX.PC.CD,2010,1516.04858398
CZE,SH.XPD.CHEX.PC.CD,2009,1442.24279785
CZE,SH.XPD.CHEX.PC.CD,2008,1449.33679199
CZE,SH.XPD.CHEX.PC.CD,2007,1110.17663574
CZE,SH.XPD.CHEX.PC.CD,2006,942.11804199
CZE,SH.XPD.CHEX.PC.CD,2005,852.65246582
CZE,SH.XPD.CHEX.PC.CD,2004,746.32891846
CZE,SH.XPD.CHEX.PC.CD,2003,640.66040039
CZE,SH.XPD.CHEX.PC.CD,2002,497.74203491
CZE,SH.XPD.CHEX.PC.CD,2001,388.54403687
CZE,SH.XPD.CHEX.PC.CD,2000,342.92108154
PRT,SH.XPD.CHEX.PC.CD,2022,2586.0
PRT,SH.XPD.CHEX.PC.CD,2021,2747.0
PRT,SH.XPD.CHEX.PC.CD,2020,2346.0
PRT,SH.XPD.CHEX.PC.CD,2019,2222.0
PRT,SH.XPD.CHEX.PC.CD,2018,2216.0
PRT,SH.XPD.CHEX.PC.CD,2017,1998.0
PRT,SH.XPD.CHEX.PC.CD,2016,1875.0
PRT,SH.XPD.CHEX.PC.CD,2015,1791.0
PRT,SH.XPD.CHEX.PC.CD,2014,2060.0
PRT,SH.XPD.CHEX.PC.CD,2013,2031.0
PRT,SH.XPD.CHEX.PC.CD,2012,1980.0
PRT,SH.XPD.CHEX.PC.CD,2011,2256.0
PRT,SH.XPD.CHEX.PC.CD,2010,2259.0
PRT,SH.XPD.CHEX.PC.CD,2009,2347.0
PRT,SH.XPD.CHEX.PC.CD,2008,2392.0
PRT,SH.XPD.CHEX.PC.CD,2007,2113.0
PRT,SH.XPD.CHEX.PC.CD,2006,1858.0
PRT,SH.XPD.CHEX.PC.CD,2005,1814.0
PRT,SH.XPD.CHEX.PC.CD,2004,1724.0
PRT,SH.XPD.CHEX.PC.CD,2003,1443.0
PRT,SH.XPD.CHEX.PC.CD,2002,1139.0
PRT,SH.XPD.CHEX.PC.CD,2001,1016.0
PRT,SH.XPD.CHEX.PC.CD,2000,995.0
IRL,SH.XPD.CHEX.PC.CD,2022,6349.47753906
IRL,SH.XPD.CHEX.PC.CD,2021,6764.25878906
IRL,SH.XPD.CHEX.PC.CD,2020,6098.26660156
IRL,SH.XPD.CHEX.PC.CD,2019,5462.73095703
IRL,SH.XPD.CHEX.PC.CD,2018,5187.05761719
IRL,SH.XPD.CHEX.PC.CD,2017,5010.25634766
IRL,SH.XPD.CHEX.PC.CD,2016,4726.31298828
IRL,SH.XPD.CHEX.PC.CD,2015,4575.94482422
IRL,SH.XPD.CHEX.PC.CD,2014,5316.26953125
IRL,SH.XPD.CHEX.PC.CD,2013,5313.70947266
IRL,SH.XPD.CHEX.PC.CD,2012,5210.36376953
IRL,SH.XPD.CHEX.PC.CD,2011,5545.76416016
IRL,SH.XPD.CHEX.PC.CD,2010,5133.45507813
IRL,SH.XPD.CHEX.PC.CD,2009,5502.88769531
IRL,SH.XPD.CHEX.PC.CD,2008,5638.77929688
IRL,SH.XPD.CHEX.PC.CD,2007,4858.64501953
IRL,SH.XPD.CHEX.PC.CD,2006,4147.13232422
IRL,SH.XPD.CHEX.PC.CD,2005,3938.19116211
IRL,SH.XPD.CHEX.PC.CD,2004,3483.16064453
IRL,SH.XPD.CHEX.PC.CD,2003,2910.93212891
IRL,SH.XPD.CHEX.PC.CD,2002,2200.35742188
IRL,SH.XPD.CHEX.PC.CD,2001,1823.73474121
IRL,SH.XPD.CHEX.PC.CD,2000,1564.83740234
BGR,SH.XPD.CHEX.PC.CD,2021,1040.0
BGR,SH.XPD.CHEX.PC.CD,2020,857.0
BGR,SH.XPD.CHEX.PC.CD,2019,698.0
BGR,SH.XPD.CHEX.PC.CD,2018,690.0
BGR,SH.XPD.CHEX.PC.CD,2017,625.0
BGR,SH.XPD.CHEX.PC.CD,2016,562.0
BGR,SH.XPD.CHEX.PC.CD,2015,521.0
BGR,SH.XPD.CHEX.PC.CD,2014,605.0
BGR,SH.XPD.CHEX.PC.CD,2013,547.0
BGR,SH.XPD.CHEX.PC.CD,2012,559.0
BGR,SH.XPD.CHEX.PC.CD,2011,556.0
BGR,SH.XPD.CHEX.PC.CD,2010,485.0
BGR,SH.XPD.CHEX.PC.CD,2009,459.0
BGR,SH.XPD.CHEX.PC.CD,2008,456.0
BGR,SH.XPD.CHEX.PC.CD,2007,361.0
BGR,SH.XPD.CHEX.PC.CD,2006,294.0
BGR,SH.XPD.CHEX.PC.CD,2005,268.0
BGR,SH.XPD.CHEX.PC.CD,2004,233.0
BGR,SH.XPD.CHEX.PC.CD,2003,196.0
BGR,SH.XPD.CHEX.PC.CD,2002,148.0
BGR,SH.XPD.CHEX.PC.CD,2001,120.0
BGR,SH.XPD.CHEX.PC.CD,2000,95.0
SVK,SH.XPD.CHEX.PC.CD,2021,1685.0
SVK,SH.XPD.CHEX.PC.CD,2020,1394.0
SVK,SH.XPD.CHEX.PC.CD,2019,1342.0
SVK,SH.XPD.CHEX.PC.CD,2018,1300.0
SVK,SH.XPD.CHEX.PC.CD,2017,1189.0
SVK,SH.XPD.CHEX.PC.CD,2016,1176.0
SVK,SH.XPD.CHEX.PC.CD,2015,1109.0
SVK,SH.XPD.CHEX.PC.CD,2014,1289.0
SVK,SH.XPD.CHEX.PC.CD,2013,1370.0
SVK,SH.XPD.CHEX.PC.CD,2012,1319.0
SVK,SH.XPD.CHEX.PC.CD,2011,1352.0
SVK,SH.XPD.CHEX.PC.CD,2010,1297.0
SVK,SH.XPD.CHEX.PC.CD,2009,1320.0
SVK,SH.XPD.CHEX.PC.CD,2008,1252.0
SVK,SH.XPD.CHEX.PC.CD,2007,1029.0
SVK,SH.XPD.CHEX.PC.CD,2006,729.0
SVK,SH.XPD.CHEX.PC.CD,2005,601.0
SVK,SH.XPD.CHEX.PC.CD,2004,512.0
SVK,SH.XPD.CHEX.PC.CD,2003,344.0
SVK,SH.XPD.CHEX.PC.CD,2002,254.0
SVK,SH.XPD.CHEX.PC.CD,2001,212.0
SVK,SH.XPD.CHEX.PC.CD,2000,204.0
AFG,SH.XPD.CHEX.PC.CD,2021,81.31976318
AFG,SH.XPD.CHEX.PC.CD,2020,80.28805542
AFG,SH.XPD.CHEX.PC.CD,2019,74.23410797
AFG,SH.XPD.CHEX.PC.CD,2018,71.33430481
AFG,SH.XPD.CHEX.PC.CD,2017,66.90921783
AFG,SH.XPD.CHEX.PC.CD,2016,61.48645782
AFG,SH.XPD.CHEX.PC.CD,2015,60.05854034
AFG,SH.XPD.CHEX.PC.CD,2014,60.18957901
AFG,SH.XPD.CHEX.PC.CD,2013,56.30554199
AFG,SH.XPD.CHEX.PC.CD,2012,52.61354065
AFG,SH.XPD.CHEX.PC.CD,2011,52.36304855
AFG,SH.XPD.CHEX.PC.CD,2010,46.57987976
AFG,SH.XPD.CHEX.PC.CD,2009,43.26076889
AFG,SH.XPD.CHEX.PC.CD,2008,39.96989822
AFG,SH.XPD.CHEX.PC.CD,2007,32.71720505
AFG,SH.XPD.CHEX.PC.CD,2006,28.91982269
AFG,SH.XPD.CHEX.PC.CD,2005,25.10707283
AFG,SH.XPD.CHEX.PC.CD,2004,21.42946434
AFG,SH.XPD.CHEX.PC.CD,2003,17.81492424
AFG,SH.XPD.CHEX.PC.CD,2002,17.00758553
ALB,SH.XPD.CHEX.PC.CD,2021,464.74285889
ALB,SH.XPD.CHEX.PC.CD,2020,396.88024902
ALB,SH.XPD.CHEX.PC.CD,2019,367.75839233
ALB,SH.XPD.CHEX.PC.CD,2018,351.3012085
ALB,SH.XPD.CHEX.PC.CD,2017,297.4619751
ALB,SH.XPD.CHEX.PC.CD,2016,277.04321289
ALB,SH.XPD.CHEX.PC.CD,2015,255.35635376
ALB,SH.XPD.CHEX.PC.CD,2014,295.12359619
ALB,SH.XPD.CHEX.PC.CD,2013,278.04251099
ALB,SH.XPD.CHEX.PC.CD,2012,262.2885437
ALB,SH.XPD.CHEX.PC.CD,2011,274.77688599
ALB,SH.XPD.CHEX.PC.CD,2010,255.31819153
ALB,SH.XPD.CHEX.PC.CD,2009,239.44386292
ALB,SH.XPD.CHEX.PC.CD,2008,240.41625977
ALB,SH.XPD.CHEX.PC.CD,2007,212.61096191
ALB,SH.XPD.CHEX.PC.CD,2006,166.81382751
ALB,SH.XPD.CHEX.PC.CD,2005,152.12762451
ALB,SH.XPD.CHEX.PC.CD,2004,138.11340332
ALB,SH.XPD.CHEX.PC.CD,2003,106.29218292
ALB,SH.XPD.CHEX.PC.CD,2002,78.99478149
ALB,SH.XPD.CHEX.PC.CD,2001,73.78884125
ALB,SH.XPD.CHEX.PC.CD,2000,65.1501236
DZA,SH.XPD.CHEX.PC.CD,2021,204.56661987
DZA,SH.XPD.CHEX.PC.CD,2020,206.03512573
DZA,SH.XPD.CHEX.PC.CD,2019,235.99041748
DZA,SH.XPD.CHEX.PC.CD,2018,266.46469116
DZA,SH.XPD.CHEX.PC.CD,2017,265.83843994
DZA,SH.XPD.CHEX.PC.CD,2016,261.40023804
DZA,SH.XPD.CHEX.PC.CD,2015,292.275177
DZA,SH.XPD.CHEX.PC.CD,2014,361.15942383
DZA,SH.XPD.CHEX.PC.CD,2013,333.16027832
DZA,SH.XPD.CHEX.PC.CD,2012,336.67266846
DZA,SH.XPD.CHEX.PC.CD,2011,288.31332397
DZA,SH.XPD.CHEX.PC.CD,2010,230.06391907
DZA,SH.XPD.CHEX.PC.CD,2009,208.93501282
DZA,SH.XPD.CHEX.PC.CD,2008,207.84881592
DZA,SH.XPD.CHEX.PC.CD,2007,151.77920532
DZA,SH.XPD.CHEX.PC.CD,2006,117.43313599
DZA,SH.XPD.CHEX.PC.CD,2005,101.30373383
DZA,SH.XPD.CHEX.PC.CD,2004,93.02433014
DZA,SH.XPD.CHEX.PC.CD,2003,76.23547363
DZA,SH.XPD.CHEX.PC.CD,2002,66.94760132
DZA,SH.XPD.CHEX.PC.CD,2001,67.33850098
DZA,SH.XPD.CHEX.PC.CD,2000,62.11769485
AND,SH.XPD.CHEX.PC.CD,2021,3505.99145508
AND,SH.XPD.CHEX.PC.CD,2020,3269.29736328
AND,SH.XPD.CHEX.PC.CD,2019,3026.59741211
AND,SH.XPD.CHEX.PC.CD,2018,3164.38842773
AND,SH.XPD.CHEX.PC.CD,2017,2873.29614258
AND,SH.XPD.CHEX.PC.CD,2016,2755.44848633
AND,SH.XPD.CHEX.PC.CD,2015,2688.20629883
AND,SH.XPD.CHEX.PC.CD,2014,3089.84301758
AND,SH.XPD.CHEX.PC.CD,2013,3041.84155273
AND,SH.XPD.CHEX.PC.CD,2012,3013.51464844
AND,SH.XPD.CHEX.PC.CD,2011,3913.98706055
AND,SH.XPD.CHEX.PC.CD,2010,3698.80834961
AND,SH.XPD.CHEX.PC.CD,2009,3025.30883789
AND,SH.XPD.CHEX.PC.CD,2008,3046.36206055
AND,SH.XPD.CHEX.PC.CD,2007,2489.43115234
AND,SH.XPD.CHEX.PC.CD,2006,2139.27539063
AND,SH.XPD.CHEX.PC.CD,2005,2214.64697266
AND,SH.XPD.CHEX.PC.CD,2004,1990.0748291
AND,SH.XPD.CHEX.PC.CD,2003,1772.71337891
AND,SH.XPD.CHEX.PC.CD,2002,1486.171875
AND,SH.XPD.CHEX.PC.CD,2001,1336.21142578
AND,SH.XPD.CHEX.PC.CD,2000,1287.00280762
AGO,SH.XPD.CHEX.PC.CD,2021,64.16342163
AGO,SH.XPD.CHEX.PC.CD,2020,55.05102158
AGO,SH.XPD.CHEX.PC.CD,2019,64.65779114
AGO,SH.XPD.CHEX.PC.CD,2018,83.89920044
AGO,SH.XPD.CHEX.PC.CD,2017,112.85147095
AGO,SH.XPD.CHEX.PC.CD,2016,94.1061554
AGO,SH.XPD.CHEX.PC.CD,2015,107.64356232
AGO,SH.XPD.CHEX.PC.CD,2014,130.74234009
AGO,SH.XPD.CHEX.PC.CD,2013,142.88616943
AGO,SH.XPD.CHEX.PC.CD,2012,121.79575348
AGO,SH.XPD.CHEX.PC.CD,2011,121.91368866
AGO,SH.XPD.CHEX.PC.CD,2010,96.66415405
AGO,SH.XPD.CHEX.PC.CD,2009,120.0315094
AGO,SH.XPD.CHEX.PC.CD,2008,135.63153076
AGO,SH.XPD.CHEX.PC.CD,2007,92.84111786
AGO,SH.XPD.CHEX.PC.CD,2006,69.76922607
AGO,SH.XPD.CHEX.PC.CD,2005,54.21235657
AGO,SH.XPD.CHEX.PC.CD,2004,49.77629852
AGO,SH.XPD.CHEX.PC.CD,2003,34.8696785
AGO,SH.XPD.CHEX.PC.CD,2002,29.05480003
AGO,SH.XPD.CHEX.PC.CD,2001,28.92523384
AGO,SH.XPD.CHEX.PC.CD,2000,13.00008678
ATG,SH.XPD.CHEX.PC.CD,2021,923.4072876
ATG,SH.XPD.CHEX.PC.CD,2020,875.70098877
ATG,SH.XPD.CHEX.PC.CD,2019,801.54382324
ATG,SH.XPD.CHEX.PC.CD,2018,849.83349609
ATG,SH.XPD.CHEX.PC.CD,2017,785.4710083
ATG,SH.XPD.CHEX.PC.CD,2016,812.51092529
ATG,SH.XPD.CHEX.PC.CD,2015,784.64538574
ATG,SH.XPD.CHEX.PC.CD,2014,822.39221191
ATG,SH.XPD.CHEX.PC.CD,2013,735.49279785
ATG,SH.XPD.CHEX.PC.CD,2012,749.94378662
ATG,SH.XPD.CHEX.PC.CD,2011,713.99853516
ATG,SH.XPD.CHEX.PC.CD,2010,720.92443848
ATG,SH.XPD.CHEX.PC.CD,2009,606.90460205
ATG,SH.XPD.CHEX.PC.CD,2008,691.20733643
ATG,SH.XPD.CHEX.PC.CD,2007,711.56207275
ATG,SH.XPD.CHEX.PC.CD,2006,662.71893311
ATG,SH.XPD.CHEX.PC.CD,2005,639.24017334
ATG,SH.XPD.CHEX.PC.CD,2004,596.07177734
ATG,SH.XPD.CHEX.PC.CD,2003,612.15380859
ATG,SH.XPD.CHEX.PC.CD,2002,557.902771
ATG,SH.XPD.CHEX.PC.CD,2001,571.1116333
ATG,SH.XPD.CHEX.PC.CD,2000,519.13116455
